EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
0.83,60.8%,0.1%,GB,NYG,4.5,2010,16
0.76,56.4%,0.3%,CHI,NYJ,0.0,2010,16
0.75,55.6%,1.1%,STL,SF,1.5,2010,16
0.75,55.2%,0.2%,ATL,NO,5.0,2010,16
0.72,53.5%,0.9%,HOU,DEN,2.0,2010,16
0.72,53.3%,1.1%,IND,OAK,4.0,2010,16
0.64,46.7%,0.1%,OAK,IND,0.0,2010,16
0.64,46.5%,0.0%,DEN,HOU,0.0,2010,16
0.61,44.8%,0.1%,NO,ATL,3.5,2010,16
0.61,44.4%,0.1%,SF,STL,2.5,2010,16
0.59,43.6%,0.1%,NYJ,CHI,0.5,2010,16
0.53,39.2%,0.2%,NYG,GB,2.0,2010,16
0.52,37.4%,0.1%,DET,MIA,2.0,2010,16
0.51,37.3%,0.0%,CLE,BAL,0.0,2010,16
0.46,25.9%,0.0%,WAS,JAX,0.0,2010,16
0.46,33.5%,0.0%,TEN,KC,0.0,2010,16
0.44,32.1%,0.0%,SEA,TB,0.0,2010,16
0.42,26.8%,0.0%,ARI,DAL,0.0,2010,16
0.35,24.6%,0.0%,BUF,NE,0.0,2010,16
0.34,24.1%,0.0%,CIN,SD,0.0,2010,16
0.26,12.1%,0.0%,MIN,PHI,0.0,2010,16
0.17,10.3%,0.0%,CAR,PIT,0.0,2010,16
1.26,88.5%,15.9%,ATL,CAR,0.0,2010,17
1.23,83.7%,1.4%,GB,CHI,0.0,2010,17
1.17,80.2%,4.3%,BAL,CIN,0.0,2010,17
1.1,75.1%,2.2%,NO,TB,0.0,2010,17
1.07,79.3%,23.4%,IND,TEN,0.0,2010,17
0.99,67.8%,1.8%,SD,DEN,0.0,2010,17
0.99,67.0%,1.2%,HOU,JAX,0.0,2010,17
0.99,68.0%,2.9%,NE,MIA,0.0,2010,17
0.99,67.5%,1.9%,PIT,CLE,0.0,2010,17
0.98,69.7%,10.5%,SF,ARI,0.0,2010,17
0.93,66.3%,9.5%,NYG,WAS,0.0,2010,17
0.93,64.0%,4.1%,DET,MIN,0.0,2010,17
0.92,63.1%,1.5%,KC,OAK,0.0,2010,17
0.87,60.8%,5.7%,STL,SEA,0.0,2010,17
0.79,52.8%,0.1%,DAL,PHI,0.0,2010,17
0.75,53.3%,7.1%,NYJ,BUF,0.0,2010,17
0.73,46.7%,0.1%,BUF,NYJ,0.0,2010,17
0.68,47.2%,2.1%,PHI,DAL,0.0,2010,17
0.61,39.2%,0.5%,SEA,STL,0.0,2010,17
0.55,36.9%,0.1%,OAK,KC,0.0,2010,17
0.55,36.0%,0.8%,MIN,DET,0.0,2010,17
0.55,33.7%,0.1%,WAS,NYG,0.0,2010,17
0.5,30.3%,0.2%,ARI,SF,0.0,2010,17
0.49,32.5%,0.1%,CLE,PIT,0.0,2010,17
0.49,32.0%,0.1%,MIA,NE,0.0,2010,17
0.49,33.0%,1.4%,JAX,HOU,0.0,2010,17
0.48,32.2%,0.2%,DEN,SD,0.0,2010,17
0.41,20.7%,0.0%,TEN,IND,0.0,2010,17
0.38,24.9%,0.1%,TB,NO,0.0,2010,17
0.31,19.8%,0.0%,CIN,BAL,0.0,2010,17
0.24,16.3%,0.6%,CHI,GB,0.0,2010,17
0.22,11.5%,0.1%,CAR,ATL,0.0,2010,17
1.16,78.8%,9.0%,SD,MIN,2.0,2011,1
1.15,78.1%,8.2%,HOU,IND,2.0,2011,1
1.08,71.2%,0.8%,NYJ,DAL,2.0,2011,1
1.06,70.5%,1.4%,SF,SEA,2.5,2011,1
1.06,75.0%,15.0%,NE,MIA,4.5,2011,1
1.04,68.8%,1.1%,GB,NO,5.0,2011,1
1.0,71.2%,13.9%,CLE,CIN,0.5,2011,1
0.98,71.9%,20.1%,ARI,CAR,0.5,2011,1
0.94,64.5%,6.1%,PHI,STL,2.5,2011,1
0.94,62.5%,1.3%,DEN,OAK,0.5,2011,1
0.93,67.6%,16.9%,KC,BUF,0.5,2011,1
0.82,53.8%,0.6%,TB,DET,0.5,2011,1
0.8,52.8%,0.8%,ATL,CHI,2.5,2011,1
0.79,52.8%,1.7%,NYG,WAS,2.0,2011,1
0.78,51.4%,0.1%,BAL,PIT,4.0,2011,1
0.77,50.2%,0.1%,JAX,TEN,0.0,2011,1
0.75,49.8%,0.8%,TEN,JAX,1.5,2011,1
0.74,48.6%,0.3%,PIT,BAL,4.0,2011,1
0.73,47.2%,0.1%,WAS,NYG,0.5,2011,1
0.72,47.2%,0.1%,CHI,ATL,1.0,2011,1
0.7,46.2%,0.7%,DET,TB,2.5,2011,1
0.59,32.4%,0.1%,BUF,KC,0.5,2011,1
0.58,37.5%,0.3%,OAK,DEN,1.0,2011,1
0.58,35.5%,0.0%,STL,PHI,0.0,2011,1
0.54,28.1%,0.0%,CAR,ARI,1.0,2011,1
0.52,28.8%,0.1%,CIN,CLE,1.5,2011,1
0.48,31.2%,0.2%,NO,GB,4.5,2011,1
0.46,25.0%,0.0%,MIA,NE,0.5,2011,1
0.46,29.5%,0.1%,SEA,SF,0.5,2011,1
0.44,28.8%,0.1%,DAL,NYJ,3.0,2011,1
0.37,21.9%,0.1%,IND,HOU,0.0,2011,1
0.36,21.2%,0.0%,MIN,SD,0.5,2011,1
1.08,82.6%,12.8%,GB,CAR,5.0,2011,2
1.03,78.1%,9.5%,NYJ,JAX,2.0,2011,2
1.03,86.8%,44.4%,PIT,SEA,3.5,2011,2
1.0,74.4%,3.2%,NYG,STL,1.5,2011,2
1.0,76.9%,11.3%,DET,KC,2.0,2011,2
0.99,72.6%,0.8%,NE,SD,4.5,2011,2
0.99,72.3%,0.9%,NO,CHI,4.5,2011,2
0.92,70.1%,9.0%,BAL,TEN,4.0,2011,2
0.89,65.6%,1.3%,BUF,OAK,0.5,2011,2
0.86,63.3%,0.7%,WAS,ARI,0.5,2011,2
0.86,62.7%,0.8%,DEN,CIN,0.5,2011,2
0.83,60.9%,1.6%,DAL,SF,3.0,2011,2
0.81,59.7%,1.1%,HOU,MIA,2.5,2011,2
0.76,55.7%,0.5%,PHI,ATL,2.5,2011,2
0.75,55.2%,0.4%,MIN,TB,0.5,2011,2
0.75,54.8%,0.7%,CLE,IND,0.5,2011,2
0.62,45.2%,0.3%,IND,CLE,0.0,2011,2
0.61,44.8%,0.2%,TB,MIN,0.5,2011,2
0.61,44.3%,0.0%,ATL,PHI,2.5,2011,2
0.56,40.3%,0.1%,MIA,HOU,0.5,2011,2
0.54,39.1%,0.1%,SF,DAL,2.5,2011,2
0.51,37.3%,0.1%,CIN,DEN,1.5,2011,2
0.51,36.7%,0.1%,ARI,WAS,0.5,2011,2
0.48,34.4%,0.2%,OAK,BUF,1.0,2011,2
0.45,29.9%,0.0%,TEN,BAL,2.0,2011,2
0.38,27.7%,0.1%,CHI,NO,1.5,2011,2
0.38,27.4%,0.0%,SD,NE,2.0,2011,2
0.37,23.1%,0.0%,KC,DET,0.5,2011,2
0.36,25.6%,0.0%,STL,NYG,0.0,2011,2
0.34,13.2%,0.0%,SEA,PIT,0.5,2011,2
0.34,21.9%,0.0%,JAX,NYJ,0.5,2011,2
0.29,17.4%,0.0%,CAR,GB,1.0,2011,2
1.14,83.4%,13.8%,PIT,IND,3.5,2011,3
1.13,78.6%,0.8%,PHI,NYG,2.5,2011,3
1.04,74.1%,5.0%,TEN,DEN,1.5,2011,3
1.04,74.1%,5.4%,NE,BUF,4.5,2011,3
1.01,87.1%,55.5%,SD,KC,1.5,2011,3
0.97,69.3%,5.3%,BAL,STL,4.0,2011,3
0.94,65.2%,0.5%,GB,CHI,5.0,2011,3
0.9,63.1%,1.1%,NO,HOU,4.5,2011,3
0.9,62.6%,0.3%,DAL,WAS,3.0,2011,3
0.86,60.0%,1.7%,ARI,SEA,0.5,2011,3
0.85,60.8%,4.5%,CAR,JAX,1.0,2011,3
0.84,59.3%,2.4%,DET,MIN,2.0,2011,3
0.79,54.6%,0.2%,CIN,SF,1.5,2011,3
0.79,55.0%,1.3%,NYJ,OAK,2.0,2011,3
0.77,53.5%,0.4%,CLE,MIA,0.5,2011,3
0.76,52.6%,0.0%,TB,ATL,0.5,2011,3
0.68,47.4%,0.5%,ATL,TB,2.5,2011,3
0.67,46.5%,0.3%,MIA,CLE,0.5,2011,3
0.66,45.0%,0.1%,OAK,NYJ,1.0,2011,3
0.65,45.4%,0.4%,SF,CIN,3.0,2011,3
0.6,40.7%,0.1%,MIN,DET,0.5,2011,3
0.6,39.2%,0.0%,JAX,CAR,0.5,2011,3
0.59,40.0%,0.1%,SEA,ARI,0.5,2011,3
0.54,37.4%,0.2%,WAS,DAL,0.5,2011,3
0.54,36.9%,0.0%,HOU,NO,2.5,2011,3
0.51,34.8%,0.0%,CHI,GB,1.5,2011,3
0.48,30.7%,0.0%,STL,BAL,0.0,2011,3
0.44,12.9%,0.0%,KC,SD,0.5,2011,3
0.41,25.9%,0.1%,BUF,NE,0.5,2011,3
0.4,25.9%,0.0%,DEN,TEN,0.5,2011,3
0.31,21.4%,0.0%,NYG,PHI,1.5,2011,3
0.31,16.6%,0.0%,IND,PIT,0.0,2011,3
1.13,79.9%,2.8%,PHI,SF,2.0,2011,4
1.07,81.3%,19.8%,TB,IND,0.0,2011,4
1.04,83.5%,34.2%,GB,DEN,5.0,2011,4
1.02,72.9%,3.0%,SD,MIA,1.5,2011,4
1.0,70.5%,0.9%,NE,OAK,4.5,2011,4
0.99,71.2%,5.2%,CHI,CAR,1.0,2011,4
0.98,68.8%,0.2%,BAL,NYJ,4.0,2011,4
0.96,74.4%,19.4%,NO,JAX,4.5,2011,4
0.95,68.0%,3.9%,ATL,SEA,2.5,2011,4
0.91,63.8%,0.1%,HOU,PIT,2.5,2011,4
0.85,60.0%,1.7%,MIN,KC,0.5,2011,4
0.84,59.3%,1.3%,WAS,STL,0.5,2011,4
0.81,56.6%,0.1%,DAL,DET,3.0,2011,4
0.8,58.6%,5.8%,BUF,CIN,0.5,2011,4
0.73,51.7%,0.7%,NYG,ARI,2.0,2011,4
0.73,51.2%,0.2%,TEN,CLE,1.5,2011,4
0.7,48.8%,0.1%,CLE,TEN,0.5,2011,4
0.69,48.3%,0.0%,ARI,NYG,0.5,2011,4
0.62,41.4%,0.0%,CIN,BUF,1.5,2011,4
0.62,43.4%,0.2%,DET,DAL,2.5,2011,4
0.59,40.7%,0.1%,STL,WAS,0.0,2011,4
0.58,40.0%,0.1%,KC,MIN,0.5,2011,4
0.52,36.2%,0.1%,PIT,HOU,3.5,2011,4
0.48,32.0%,0.0%,SEA,ATL,0.5,2011,4
0.46,25.6%,0.0%,JAX,NO,0.5,2011,4
0.45,31.2%,0.0%,NYJ,BAL,2.0,2011,4
0.44,28.8%,0.0%,CAR,CHI,1.0,2011,4
0.42,29.5%,0.0%,OAK,NE,1.0,2011,4
0.4,27.1%,0.0%,MIA,SD,0.5,2011,4
0.38,16.5%,0.0%,DEN,GB,0.5,2011,4
0.35,18.7%,0.0%,IND,TB,0.0,2011,4
0.3,20.1%,0.0%,SF,PHI,3.0,2011,4
1.42,75.4%,3.8%,NE,NYJ,4.5,2011,5
1.39,72.6%,1.9%,DET,CHI,2.0,2011,5
1.33,69.3%,1.7%,GB,ATL,5.0,2011,5
1.26,72.3%,8.8%,NO,CAR,4.5,2011,5
1.25,64.5%,0.8%,MIN,ARI,0.5,2011,5
1.25,67.1%,3.8%,HOU,OAK,2.5,2011,5
1.21,62.1%,0.5%,PIT,TEN,4.0,2011,5
1.18,60.6%,0.7%,PHI,BUF,2.0,2011,5
1.17,63.3%,3.5%,SD,DEN,1.5,2011,5
1.12,57.2%,0.4%,SF,TB,3.0,2011,5
1.09,56.4%,0.8%,CIN,JAX,1.5,2011,5
1.06,18.9%,0.0%,SEA,NYG,0.5,2011,5
1.0,52.2%,1.3%,IND,KC,0.0,2011,5
0.96,47.8%,0.2%,KC,IND,0.5,2011,5
0.9,81.1%,70.6%,NYG,SEA,1.5,2011,5
0.87,43.6%,0.2%,JAX,CIN,0.5,2011,5
0.84,42.8%,0.3%,TB,SF,0.0,2011,5
0.78,36.7%,0.0%,DEN,SD,0.5,2011,5
0.78,39.4%,0.3%,BUF,PHI,0.5,2011,5
0.75,37.9%,0.2%,TEN,PIT,1.5,2011,5
0.71,32.9%,0.1%,OAK,HOU,1.0,2011,5
0.71,35.5%,0.2%,ARI,MIN,0.5,2011,5
0.69,27.7%,0.0%,CAR,NO,1.5,2011,5
0.63,30.7%,0.0%,ATL,GB,3.0,2011,5
0.57,27.4%,0.1%,CHI,DET,1.0,2011,5
0.54,24.6%,0.0%,NYJ,NE,2.0,2011,5
1.11,88.1%,29.1%,GB,STL,5.0,2011,6
1.08,83.8%,17.7%,PIT,JAX,3.5,2011,6
0.99,74.2%,3.7%,BAL,HOU,4.5,2011,6
0.96,71.9%,3.5%,NE,DAL,4.5,2011,6
0.95,70.9%,1.7%,NO,TB,4.5,2011,6
0.95,72.6%,8.1%,OAK,CLE,1.0,2011,6
0.93,76.4%,25.1%,NYJ,MIA,2.0,2011,6
0.91,67.1%,0.7%,DET,SF,2.0,2011,6
0.9,68.0%,4.7%,CIN,IND,1.5,2011,6
0.86,63.3%,0.1%,NYG,BUF,1.5,2011,6
0.85,63.1%,2.3%,ATL,CAR,3.0,2011,6
0.78,57.8%,0.5%,PHI,WAS,2.5,2011,6
0.74,54.8%,1.5%,CHI,MIN,1.5,2011,6
0.62,45.2%,0.1%,MIN,CHI,0.5,2011,6
0.57,42.2%,0.4%,WAS,PHI,0.5,2011,6
0.51,36.9%,0.1%,CAR,ATL,1.5,2011,6
0.5,36.7%,0.3%,BUF,NYG,0.5,2011,6
0.46,32.0%,0.1%,IND,CIN,0.0,2011,6
0.45,32.9%,0.1%,SF,DET,3.5,2011,6
0.43,23.6%,0.0%,MIA,NYJ,1.0,2011,6
0.41,27.4%,0.0%,CLE,OAK,0.5,2011,6
0.4,29.1%,0.0%,TB,NO,0.0,2011,6
0.4,28.1%,0.1%,DAL,NE,3.5,2011,6
0.37,25.8%,0.0%,HOU,BAL,2.5,2011,6
0.28,16.2%,0.0%,JAX,PIT,0.5,2011,6
0.25,11.9%,0.0%,STL,GB,0.5,2011,6
1.06,88.7%,26.9%,NO,IND,4.0,2011,7
1.06,82.7%,2.3%,GB,MIN,5.0,2011,7
1.01,89.1%,46.4%,DAL,STL,3.0,2011,7
1.0,82.0%,15.7%,BAL,JAX,4.0,2011,7
0.87,67.1%,0.8%,DET,ATL,2.0,2011,7
0.85,66.7%,2.1%,PIT,ARI,3.5,2011,7
0.83,64.0%,0.5%,CLE,SEA,0.0,2011,7
0.8,62.7%,2.5%,OAK,KC,1.0,2011,7
0.74,57.2%,0.2%,TEN,HOU,2.0,2011,7
0.72,55.4%,0.4%,CAR,WAS,1.5,2011,7
0.7,53.7%,0.1%,CHI,TB,1.5,2011,7
0.66,50.7%,0.1%,SD,NYJ,2.0,2011,7
0.65,50.9%,1.0%,DEN,MIA,0.5,2011,7
0.64,49.1%,0.2%,MIA,DEN,1.0,2011,7
0.64,49.3%,0.1%,NYJ,SD,2.5,2011,7
0.6,46.3%,0.2%,TB,CHI,0.0,2011,7
0.58,44.6%,0.2%,WAS,CAR,0.5,2011,7
0.56,42.8%,0.1%,HOU,TEN,3.0,2011,7
0.5,37.3%,0.1%,KC,OAK,1.0,2011,7
0.47,36.0%,0.1%,SEA,CLE,0.5,2011,7
0.44,33.3%,0.0%,ARI,PIT,0.5,2011,7
0.43,32.9%,0.0%,ATL,DET,3.0,2011,7
0.3,18.0%,0.0%,JAX,BAL,0.5,2011,7
0.29,10.9%,0.0%,STL,DAL,0.5,2011,7
0.23,17.3%,0.0%,MIN,GB,0.5,2011,7
0.23,11.3%,0.0%,IND,NO,0.0,2011,7
1.11,87.9%,13.2%,NO,STL,3.5,2011,8
1.02,79.9%,5.9%,HOU,JAX,2.5,2011,8
1.01,85.4%,32.3%,BAL,ARI,3.5,2011,8
1.0,81.3%,18.5%,NYG,MIA,1.0,2011,8
0.98,79.5%,16.3%,SF,CLE,3.5,2011,8
0.97,76.9%,8.3%,TEN,IND,1.5,2011,8
0.84,65.0%,1.8%,BUF,WAS,0.0,2011,8
0.81,62.5%,0.6%,CAR,MIN,1.5,2011,8
0.8,61.3%,0.1%,NE,PIT,5.0,2011,8
0.79,61.6%,1.3%,DET,DEN,2.0,2011,8
0.78,60.3%,0.2%,PHI,DAL,2.5,2011,8
0.78,60.0%,0.4%,SD,KC,1.5,2011,8
0.7,54.2%,0.7%,CIN,SEA,1.5,2011,8
0.6,45.8%,0.1%,SEA,CIN,1.0,2011,8
0.52,40.0%,0.1%,KC,SD,1.0,2011,8
0.52,39.7%,0.1%,DAL,PHI,3.5,2011,8
0.51,38.4%,0.0%,DEN,DET,0.5,2011,8
0.5,38.7%,0.0%,PIT,NE,4.0,2011,8
0.49,37.5%,0.1%,MIN,CAR,0.5,2011,8
0.46,35.0%,0.0%,WAS,BUF,0.5,2011,8
0.33,23.1%,0.0%,IND,TEN,0.0,2011,8
0.32,20.5%,0.0%,CLE,SF,0.0,2011,8
0.3,18.7%,0.0%,MIA,NYG,1.0,2011,8
0.29,14.6%,0.0%,ARI,BAL,0.5,2011,8
0.28,20.1%,0.0%,JAX,HOU,0.5,2011,8
0.19,12.1%,0.0%,STL,NO,0.5,2011,8
1.2,81.6%,2.2%,NE,NYG,4.5,2011,9
1.17,82.8%,11.7%,DAL,SEA,3.0,2011,9
1.16,78.8%,1.8%,NO,TB,3.0,2011,9
1.15,78.1%,1.5%,PHI,CHI,2.0,2011,9
1.08,74.8%,5.1%,OAK,DEN,0.5,2011,9
1.06,82.1%,29.9%,HOU,CLE,2.0,2011,9
1.0,68.0%,0.6%,GB,SD,5.0,2011,9
1.0,68.5%,2.6%,SF,WAS,3.5,2011,9
0.97,69.3%,8.3%,KC,MIA,0.5,2011,9
0.95,64.0%,0.2%,PIT,BAL,4.0,2011,9
0.87,72.6%,34.9%,ATL,IND,3.0,2011,9
0.82,55.7%,0.1%,TEN,CIN,1.5,2011,9
0.81,54.6%,0.3%,BUF,NYJ,0.0,2011,9
0.77,51.7%,0.3%,ARI,STL,0.5,2011,9
0.71,48.3%,0.2%,STL,ARI,0.5,2011,9
0.67,45.4%,0.1%,NYJ,BUF,2.5,2011,9
0.66,44.3%,0.1%,CIN,TEN,1.5,2011,9
0.61,27.4%,0.0%,IND,ATL,0.0,2011,9
0.53,36.0%,0.0%,BAL,PIT,4.0,2011,9
0.51,30.7%,0.0%,MIA,KC,1.0,2011,9
0.48,31.5%,0.0%,WAS,SF,0.5,2011,9
0.48,32.0%,0.0%,SD,GB,2.0,2011,9
0.42,17.9%,0.0%,CLE,HOU,0.5,2011,9
0.4,25.2%,0.0%,DEN,OAK,0.5,2011,9
0.33,21.9%,0.0%,CHI,PHI,1.5,2011,9
0.32,21.2%,0.0%,TB,NO,0.0,2011,9
0.31,17.2%,0.0%,SEA,DAL,1.0,2011,9
0.28,18.4%,0.0%,NYG,NE,1.0,2011,9
1.21,84.9%,11.6%,GB,MIN,4.5,2011,10
1.1,75.2%,3.8%,SD,OAK,1.5,2011,10
1.0,67.0%,0.7%,SF,NYG,3.5,2011,10
0.99,74.1%,16.7%,BAL,SEA,3.5,2011,10
0.98,85.4%,55.5%,PHI,ARI,1.0,2011,10
0.98,65.7%,0.7%,MIA,WAS,1.0,2011,10
0.98,65.6%,0.5%,DAL,BUF,2.5,2011,10
0.96,64.2%,0.5%,CAR,TEN,1.0,2011,10
0.96,64.4%,0.9%,PIT,CIN,4.0,2011,10
0.95,64.2%,1.4%,HOU,TB,1.5,2011,10
0.93,62.7%,0.9%,KC,DEN,0.0,2011,10
0.85,58.6%,3.3%,JAX,IND,0.5,2011,10
0.84,56.4%,0.3%,CHI,DET,1.5,2011,10
0.84,56.2%,0.1%,NYJ,NE,2.5,2011,10
0.84,57.0%,1.5%,CLE,STL,0.0,2011,10
0.78,51.7%,0.1%,ATL,NO,3.5,2011,10
0.72,48.3%,0.1%,NO,ATL,3.5,2011,10
0.66,43.0%,0.1%,STL,CLE,0.5,2011,10
0.65,43.8%,0.3%,NE,NYJ,5.0,2011,10
0.65,43.6%,0.2%,DET,CHI,2.0,2011,10
0.65,41.4%,0.1%,IND,JAX,0.0,2011,10
0.56,37.3%,0.1%,DEN,KC,0.5,2011,10
0.55,35.8%,0.0%,TB,HOU,0.0,2011,10
0.54,35.6%,0.0%,CIN,PIT,1.5,2011,10
0.54,35.8%,0.2%,TEN,CAR,1.5,2011,10
0.52,34.4%,0.1%,BUF,DAL,0.0,2011,10
0.52,34.3%,0.2%,WAS,MIA,0.5,2011,10
0.51,14.6%,0.0%,ARI,PHI,0.5,2011,10
0.51,25.9%,0.0%,SEA,BAL,1.0,2011,10
0.5,33.0%,0.1%,NYG,SF,1.0,2011,10
0.4,24.8%,0.0%,OAK,SD,0.5,2011,10
0.29,15.1%,0.0%,MIN,GB,0.5,2011,10
1.1,92.0%,40.6%,NE,KC,5.0,2011,11
1.09,85.7%,7.2%,GB,TB,4.5,2011,11
0.97,76.2%,3.4%,DAL,WAS,2.5,2011,11
0.97,81.3%,24.0%,SF,ARI,3.0,2011,11
0.96,74.1%,0.9%,BAL,CIN,4.0,2011,11
0.92,71.9%,4.1%,NYJ,DEN,2.5,2011,11
0.91,74.1%,11.2%,DET,CAR,2.0,2011,11
0.9,70.1%,1.4%,ATL,TEN,3.5,2011,11
0.87,67.6%,0.9%,NYG,PHI,1.0,2011,11
0.86,66.8%,2.0%,CHI,SD,1.5,2011,11
0.77,58.8%,0.1%,MIA,BUF,0.5,2011,11
0.76,58.6%,0.2%,STL,SEA,0.0,2011,11
0.73,56.1%,0.0%,MIN,OAK,0.5,2011,11
0.7,54.0%,0.2%,CLE,JAX,0.0,2011,11
0.59,46.0%,0.3%,JAX,CLE,0.5,2011,11
0.56,43.9%,1.7%,OAK,MIN,0.5,2011,11
0.54,41.4%,0.2%,SEA,STL,1.0,2011,11
0.53,41.2%,1.1%,BUF,MIA,0.0,2011,11
0.44,33.2%,0.0%,SD,CHI,1.5,2011,11
0.42,32.4%,0.0%,PHI,NYG,1.5,2011,11
0.39,29.9%,0.0%,TEN,ATL,2.0,2011,11
0.38,25.9%,0.0%,CAR,DET,1.5,2011,11
0.38,28.1%,0.2%,DEN,NYJ,0.5,2011,11
0.34,25.9%,0.1%,CIN,BAL,2.0,2011,11
0.33,18.7%,0.0%,ARI,SF,1.0,2011,11
0.32,23.8%,0.0%,WAS,DAL,0.5,2011,11
0.2,14.3%,0.0%,TB,GB,0.5,2011,11
0.2,8.0%,0.0%,KC,NE,0.0,2011,11
1.15,80.5%,3.6%,NYJ,BUF,1.5,2011,12
1.07,81.3%,22.0%,PIT,KC,4.0,2011,12
1.07,74.6%,1.3%,NO,NYG,3.5,2011,12
1.02,73.2%,6.8%,DAL,MIA,2.0,2011,12
1.02,81.3%,33.9%,ATL,MIN,2.5,2011,12
1.01,70.9%,2.7%,HOU,JAX,1.5,2011,12
0.94,71.6%,16.4%,CIN,CLE,1.5,2011,12
0.94,65.4%,0.9%,GB,DET,4.5,2011,12
0.93,64.6%,0.7%,SD,DEN,1.0,2011,12
0.9,62.3%,0.2%,BAL,SF,3.5,2011,12
0.89,64.5%,7.3%,CAR,IND,1.0,2011,12
0.88,61.2%,0.1%,TEN,TB,2.0,2011,12
0.83,57.8%,1.0%,SEA,WAS,1.0,2011,12
0.83,57.6%,1.2%,NE,PHI,5.0,2011,12
0.82,57.0%,0.6%,OAK,CHI,0.0,2011,12
0.8,55.7%,0.1%,STL,ARI,0.0,2011,12
0.64,44.3%,0.1%,ARI,STL,1.0,2011,12
0.62,43.0%,0.2%,CHI,OAK,1.5,2011,12
0.62,42.4%,0.0%,PHI,NE,1.5,2011,12
0.62,42.2%,0.1%,WAS,SEA,0.5,2011,12
0.56,38.8%,0.1%,TB,TEN,0.5,2011,12
0.56,35.5%,0.1%,IND,CAR,0.0,2011,12
0.54,37.7%,0.3%,SF,BAL,3.5,2011,12
0.51,35.4%,0.1%,DEN,SD,0.5,2011,12
0.5,34.6%,0.2%,DET,GB,2.0,2011,12
0.5,28.4%,0.0%,CLE,CIN,0.0,2011,12
0.44,29.1%,0.0%,JAX,HOU,0.5,2011,12
0.43,18.7%,0.0%,MIN,ATL,0.5,2011,12
0.42,26.8%,0.1%,MIA,DAL,0.5,2011,12
0.37,25.4%,0.1%,NYG,NO,1.0,2011,12
0.37,18.7%,0.0%,KC,PIT,0.5,2011,12
0.3,19.5%,0.0%,BUF,NYJ,0.0,2011,12
1.15,93.1%,28.1%,NE,IND,5.0,2011,13
1.02,86.8%,35.7%,SF,STL,3.0,2011,13
0.97,75.9%,2.5%,NO,DET,4.0,2011,13
0.95,73.8%,0.9%,PIT,CIN,4.5,2011,13
0.95,77.3%,14.3%,CHI,KC,0.5,2011,13
0.94,72.6%,1.0%,GB,NYG,5.0,2011,13
0.92,73.2%,6.2%,BAL,CLE,4.0,2011,13
0.82,64.5%,2.6%,DAL,ARI,2.0,2011,13
0.8,61.2%,0.1%,MIA,OAK,0.5,2011,13
0.8,62.3%,1.6%,NYJ,WAS,2.0,2011,13
0.78,60.6%,0.9%,SD,JAX,1.0,2011,13
0.77,59.7%,0.9%,PHI,SEA,2.0,2011,13
0.73,56.1%,0.1%,CAR,TB,1.0,2011,13
0.72,54.6%,0.1%,MIN,DEN,0.5,2011,13
0.69,53.7%,0.4%,ATL,HOU,3.5,2011,13
0.65,50.5%,0.3%,BUF,TEN,0.0,2011,13
0.64,49.5%,0.1%,TEN,BUF,2.5,2011,13
0.6,46.3%,0.1%,HOU,ATL,2.0,2011,13
0.58,45.4%,2.0%,DEN,MIN,1.0,2011,13
0.57,43.9%,0.5%,TB,CAR,0.5,2011,13
0.53,40.3%,0.2%,SEA,PHI,1.5,2011,13
0.51,39.4%,0.1%,JAX,SD,0.5,2011,13
0.5,37.7%,0.0%,WAS,NYJ,1.0,2011,13
0.5,38.8%,1.6%,OAK,MIA,0.5,2011,13
0.47,35.5%,0.0%,ARI,DAL,1.0,2011,13
0.37,26.8%,0.0%,CLE,BAL,0.0,2011,13
0.36,27.4%,0.0%,NYG,GB,1.5,2011,13
0.35,22.7%,0.0%,KC,CHI,0.5,2011,13
0.34,26.2%,0.0%,CIN,PIT,2.0,2011,13
0.32,24.1%,0.0%,DET,NO,3.0,2011,13
0.28,13.2%,0.0%,STL,SF,0.0,2011,13
0.14,6.9%,0.0%,IND,NE,0.0,2011,13
1.08,88.9%,15.4%,PIT,CLE,3.5,2011,14
1.06,85.4%,3.4%,GB,OAK,4.5,2011,14
1.05,90.5%,36.6%,BAL,IND,2.5,2011,14
1.01,82.6%,9.8%,NYJ,KC,0.5,2011,14
0.99,81.3%,11.0%,DET,MIN,2.0,2011,14
0.92,74.6%,2.2%,NE,WAS,5.0,2011,14
0.92,73.8%,1.2%,SD,BUF,0.0,2011,14
0.92,77.1%,14.2%,SEA,STL,0.0,2011,14
0.83,66.6%,0.2%,DAL,NYG,1.5,2011,14
0.78,62.7%,1.5%,NO,TEN,4.5,2011,14
0.76,61.4%,1.3%,SF,ARI,3.0,2011,14
0.75,60.8%,1.4%,DEN,CHI,0.5,2011,14
0.72,57.9%,0.1%,TB,JAX,0.0,2011,14
0.72,57.8%,0.3%,ATL,CAR,4.0,2011,14
0.71,56.6%,0.3%,MIA,PHI,0.5,2011,14
0.7,56.1%,0.1%,CIN,HOU,2.5,2011,14
0.55,43.9%,0.3%,HOU,CIN,2.5,2011,14
0.54,43.4%,0.1%,PHI,MIA,2.5,2011,14
0.53,42.2%,0.1%,CAR,ATL,1.5,2011,14
0.53,42.1%,0.0%,JAX,TB,0.5,2011,14
